index,x,y,z,maintype,celltype,leiden
x2_35_1_bc1448,10.800816,2.6354754,1.0678153,Microglia,Micro_2,0
x2_35_1_bc1449,-3.9122324,0.71120554,3.4658961,nan,nan,6
x2_35_1_bc1450,5.6834087,3.21459,6.9355865,Oligodendrocytes,OPC_2,10
x2_35_1_bc1451,1.3895307,0.8211404,12.95789,Oligodendrocytes,Olig_4,2
x2_35_1_bc1452,-3.2471967,1.4910405,3.0305395,nan,nan,6
x2_35_1_bc1453,7.9602833,4.3932858,2.5380158,nan,nan,29
x2_35_1_bc1454,0.95828676,6.440033,3.6071553,nan,nan,18
x2_35_1_bc1455,0.3776623,13.233659,3.2899618,Astrocytes,Astro,1
x2_35_1_bc1456,1.0034177,6.424711,4.6282735,Endothelial_SmoothMuscle,SM_2,18
x2_35_1_bc1457,11.147696,1.272147,2.2376075,Microglia,Micro_2,0
x2_35_1_bc1458,10.365234,2.351515,2.4493546,Microglia,Micro_2,0
x2_35_1_bc1459,-3.37627,0.6125521,3.8444705,nan,nan,6
x2_35_1_bc1460,-3.7222984,1.5118035,3.2185595,nan,nan,6
x2_35_1_bc1461,5.2953568,2.8119535,8.693212,Oligodendrocytes,OPC_1,10
x2_35_1_bc1462,-2.7052104,0.6636049,1.7898443,nan,nan,6
x2_35_1_bc1463,-1.7662401,0.8119234,10.854737,Oligodendrocytes,Olig_3,17
x2_35_1_bc1464,1.8158698,13.287663,3.119105,Astrocytes,Astro,1
x2_35_1_bc1465,-3.9313934,1.0128207,2.9517503,nan,nan,6
x2_35_1_bc1466,1.0092331,13.83245,3.5976303,Astrocytes,Astro,1
x2_35_1_bc1467,-1.3184258,0.63657045,10.706939,nan,nan,17
x2_35_1_bc1468,-3.2512796,0.7509065,2.0706682,nan,nan,6
x2_35_1_bc1469,-4.121547,0.85704,2.935978,nan,nan,6
x2_35_1_bc1470,10.439989,3.747696,0.7754921,Microglia,Micro_2,0
x2_35_1_bc1471,-3.6524954,0.6141096,3.177816,nan,nan,6
x2_35_1_bc1472,0.7063147,13.559166,3.3509572,Astrocytes,Astro,1
x2_35_1_bc1473,-3.8933258,0.9315865,3.4658918,nan,nan,6
x2_35_1_bc1474,-3.446858,0.94345087,2.6132157,nan,nan,6
x2_35_1_bc1475,-4.099581,1.0048014,3.3352745,nan,nan,6
x2_35_1_bc1476,-0.96080464,-2.3571382,-2.9389417,nan,nan,7
x2_35_1_bc1477,-1.5919656,1.0931193,10.976801,Oligodendrocytes,Olig_3,17
x2_35_1_bc1478,2.0007057,-1.3810167,10.831841,Oligodendrocytes,Olig_2,13
x2_35_1_bc1479,-4.081679,0.70110613,3.4620922,nan,nan,6
x2_35_1_bc1480,-1.9348289,0.81397474,11.320975,Oligodendrocytes,Olig_3,17
x2_35_1_bc1481,-3.742288,1.066516,3.342963,nan,nan,6
x2_35_1_bc1482,-0.3270052,13.662998,3.4870334,Astrocytes,Astro,1
x2_35_1_bc1483,-3.8565629,1.0055091,3.1244216,nan,nan,6
x2_35_1_bc1484,-1.053692,7.279881,6.0957413,Endothelial_SmoothMuscle,Endo_1,4
x2_35_1_bc1485,-3.9757113,1.2288927,3.4140873,nan,nan,6
x2_35_1_bc1486,-3.913471,0.8653447,3.1204596,nan,nan,6
x2_35_1_bc1487,-3.9808865,0.6160731,3.3342054,nan,nan,6
x2_35_1_bc1488,-0.8212447,13.426026,3.239599,Astrocytes,Astro,1
x2_35_1_bc1489,0.21683207,12.659155,4.262789,Astrocytes,Astro,1
x2_35_1_bc1490,10.470703,2.867375,1.5075413,Microglia,Micro_2,0
x2_35_1_bc1491,-2.0773702,0.13292718,1.3702371,nan,nan,6
x2_35_1_bc1492,9.845897,3.7632844,1.8040501,Microglia,Micro_2,0
x2_35_1_bc1493,5.8114424,-1.2850487,7.1054745,Oligodendrocytes,Olig_7,19
x2_35_1_bc1494,-3.1530275,0.87751365,2.574806,nan,nan,6
x2_35_1_bc1495,-3.690107,0.70308787,3.0845153,nan,nan,6
x2_35_1_bc1496,-3.910686,0.712272,3.4179506,nan,nan,6
x2_35_1_bc1497,0.13173492,13.568945,3.7682934,Astrocytes,Astro,1
x2_35_1_bc1498,-3.3776257,0.7218627,3.1148655,nan,nan,6
x2_35_1_bc1499,1.6735821,-1.0583649,10.990873,nan,nan,2
x2_35_1_bc1500,-0.87019676,6.629829,6.3291035,Endothelial_SmoothMuscle,Endo_1,4
x2_35_1_bc1501,-3.938881,0.6525094,3.312744,nan,nan,6
x2_35_1_bc1502,-0.46502614,12.165953,4.2108083,nan,nan,1
x2_35_1_bc1503,10.022519,3.0685558,0.9430021,Microglia,Micro_2,0
x2_35_1_bc1504,-4.2653513,0.87882626,3.615808,nan,nan,6
x2_35_1_bc1505,-2.7070203,0.40160462,1.761928,nan,nan,6
x2_35_1_bc1506,2.3444371,4.201552,4.612334,nan,nan,33
x2_35_1_bc1507,-0.6691258,1.281945,-4.2308817,Excitatory,ExcL6,5
x2_35_1_bc1508,-2.702214,0.46240014,1.7485787,nan,nan,6
x2_35_1_bc1509,-3.8183348,0.5498883,3.1076465,nan,nan,6
x2_35_1_bc1510,-3.763623,0.8896466,3.0367637,nan,nan,6
x2_35_1_bc1511,5.40914,-3.20341,6.528007,nan,nan,19
x2_35_1_bc1512,-0.75952363,13.502508,3.8225045,Astrocytes,Astro,1
x2_35_1_bc1513,-3.5055087,0.54838526,3.0760412,nan,nan,6
x2_35_1_bc1514,1.425874,-1.9879389,11.573334,Oligodendrocytes,Olig_2,13
x2_35_1_bc1515,2.211809,4.2286835,4.803453,nan,nan,33
x2_35_1_bc1516,-4.0888257,0.7917791,3.3659697,nan,nan,6
x2_35_1_bc1517,1.0334395,0.0507356,12.285144,Oligodendrocytes,Olig_4,2
x2_35_1_bc1518,0.64332026,13.998285,3.9657414,Astrocytes,Astro,1
x2_35_1_bc1519,-1.4907693,0.76909006,11.047767,nan,nan,17
x2_35_1_bc1520,-3.5314827,0.7239166,2.8778398,nan,nan,6
x2_35_1_bc1521,9.560519,3.2607107,1.2351425,Microglia,Micro_2,0
x2_35_1_bc1522,-3.5777278,0.8074118,3.1492262,nan,nan,6
x2_35_1_bc1523,0.6563064,13.71131,4.229587,Astrocytes,Astro,1
x2_35_1_bc1524,-3.823127,0.9561875,2.345505,nan,nan,6
x2_35_1_bc1525,1.058325,6.2123394,3.5811563,Endothelial_SmoothMuscle,SM_1,18
x2_35_1_bc1526,1.4952394,-3.5669775,10.448454,nan,nan,13
x2_35_1_bc1527,-0.50506,6.075228,3.9691057,nan,nan,4
x2_35_1_bc1528,2.4793909,-3.9710329,6.372604,nan,nan,12
x2_35_1_bc1529,-3.7093115,0.8811311,2.6237147,nan,nan,6
x2_35_1_bc1530,4.9941025,-3.707406,6.145336,Oligodendrocytes,Olig_6,12
x2_35_1_bc1531,-3.9118276,0.868422,2.7311099,nan,nan,6
x2_35_1_bc1532,-0.6575289,7.0008254,5.84858,Endothelial_SmoothMuscle,Endo_1,4
x2_35_1_bc1533,-3.7616992,0.95673704,2.8006313,nan,nan,6
x2_35_1_bc1534,10.542242,4.26712,1.4726589,Microglia,Micro_2,0
x2_35_1_bc1535,-0.019652436,-3.2108474,-1.7395964,nan,nan,8
x2_35_1_bc1536,-0.19524784,11.738086,3.341183,nan,nan,1
x2_35_1_bc1537,-0.28235286,12.22626,2.5202522,nan,nan,1
x2_35_1_bc1538,10.2825775,3.316697,1.6819375,Microglia,Micro_2,0
x2_35_1_bc1539,-3.721366,1.1982865,2.6208158,nan,nan,6
x2_35_1_bc1540,5.7990074,3.2154555,8.550705,Oligodendrocytes,OPC_1,10
x2_35_1_bc1541,4.126544,-1.1422853,10.107674,nan,nan,28
x2_35_1_bc1542,-3.4890652,0.7007165,3.0393646,nan,nan,6
x2_35_1_bc1543,-4.268696,0.7498225,3.2543895,nan,nan,6
x2_35_1_bc1544,5.6758513,3.0139034,8.316263,Oligodendrocytes,OPC_1,10
x2_35_1_bc1545,-0.43785265,2.3795855,9.017646,nan,nan,32
x2_35_1_bc1546,0.6876686,0.47371873,12.52523,Oligodendrocytes,Olig_4,2
x2_35_1_bc1547,8.282412,3.0625978,2.680465,nan,nan,0
x2_35_1_bc1548,-3.7504196,0.74956393,2.5003085,nan,nan,6
x2_35_1_bc1549,1.0495292,-0.5290355,11.975761,Oligodendrocytes,Olig_4,2
x2_35_1_bc1550,-0.26515502,13.407194,3.8029842,Astrocytes,Astro,1
x2_35_1_bc1551,-2.5384786,0.3212514,1.5294627,nan,nan,6
x2_35_1_bc1552,10.22692,3.706465,0.76566136,Microglia,Micro_2,0
x2_35_1_bc1553,-3.513402,0.7391176,2.5138767,nan,nan,6
x2_35_1_bc1554,-2.7580936,0.6113912,2.0798109,nan,nan,6
x2_35_1_bc1555,-1.7341293,-0.08869952,1.0448889,nan,nan,6
x2_35_1_bc1556,0.74040157,0.86933243,12.3469715,Oligodendrocytes,Olig_4,2
x2_35_1_bc1557,0.79044646,12.926503,3.1484396,Astrocytes,Astro,1
x2_35_1_bc1558,0.6194315,-1.0968379,0.34362224,nan,nan,8
x2_35_1_bc1559,-3.666228,1.6140732,3.1277528,nan,nan,6
x2_35_1_bc1560,-1.7317548,0.60729337,11.170379,Oligodendrocytes,Olig_3,17
x2_35_1_bc1561,10.66856,3.3998363,2.117401,Microglia,Micro_2,0
x2_35_1_bc1562,-1.4848484,0.77620393,11.139715,Oligodendrocytes,Olig_3,17
x2_35_1_bc1563,0.90561384,5.5471697,3.626336,Endothelial_SmoothMuscle,SM_1,18
x2_35_1_bc1564,1.3353325,13.0901165,2.97776,Astrocytes,Astro,1
x2_35_1_bc1565,-3.6343455,0.61339104,2.7411256,nan,nan,6
x2_35_1_bc1566,-2.772718,0.34922364,1.4652328,nan,nan,6
x2_35_1_bc1567,-1.2560052,6.8900437,5.5899386,Endothelial_SmoothMuscle,Endo_1,4
x2_35_1_bc1568,0.5930539,0.3153641,12.549784,Oligodendrocytes,Olig_4,2
x2_35_1_bc1569,-0.6558517,12.489163,4.444247,Astrocytes,Astro,1
x2_35_1_bc1570,5.956503,1.7116214,1.6977837,nan,nan,20
x2_35_1_bc1571,-0.18610944,1.7242826,-2.2551465,nan,nan,5
x2_35_1_bc1572,-3.830774,0.9288549,2.8861682,nan,nan,6
x2_35_1_bc1573,1.6429962,13.269805,3.2314532,Astrocytes,Astro,1
x2_35_1_bc1574,-1.6637757,11.563668,2.7838447,Astrocytes,Astro,21
x2_35_1_bc1575,0.9136119,-4.0064707,-0.42821696,Excitatory,ExcL5_1,8
x2_35_1_bc1576,2.1677015,-0.0764988,11.9907465,Oligodendrocytes,Olig_4,2
x2_35_1_bc1577,10.90446,3.3699727,2.0255167,Microglia,Micro_2,0
x2_35_1_bc1578,-1.1849915,5.90979,5.0431447,Endothelial_SmoothMuscle,Endo_1,4
x2_35_1_bc1579,-3.3566072,0.70836335,1.9954004,nan,nan,6
x2_35_1_bc1580,-0.0021165973,12.827725,2.8224669,Astrocytes,Astro,1
x2_35_1_bc1581,-1.1193507,12.870052,2.6986194,Astrocytes,Astro,1
x2_35_1_bc1582,-3.1395197,0.51719415,2.7712755,nan,nan,6
x2_35_1_bc1583,5.570796,2.43063,8.580592,Oligodendrocytes,OPC_1,10
x2_35_1_bc1584,1.3444725,-1.1363112,11.723466,Oligodendrocytes,Olig_4,2
x2_35_1_bc1585,-3.6582313,0.6483858,2.6539645,nan,nan,6
x2_35_1_bc1586,-3.8752263,1.2414988,2.4730635,nan,nan,6
x2_35_1_bc1587,-3.8230815,0.8869464,2.3464868,nan,nan,6
x2_35_1_bc1588,-3.8576877,0.83217824,2.9329612,nan,nan,6
x2_35_1_bc1589,5.46441,3.2121708,8.588946,Oligodendrocytes,OPC_1,10
x2_35_1_bc1590,3.4969642,3.5998497,7.308758,nan,nan,10
x2_35_1_bc1591,-3.2990537,0.6404824,1.8532542,nan,nan,6
x2_35_1_bc1592,0.7426098,13.921745,4.1869416,Astrocytes,Astro,1
x2_35_1_bc1593,9.303396,2.924054,1.6483326,Microglia,Micro_2,0
x2_35_1_bc1594,5.809367,-0.7401119,7.179895,Oligodendrocytes,Olig_7,19
x2_35_1_bc1595,-3.8076108,0.8917211,2.9520667,nan,nan,6
x2_35_1_bc1596,8.400605,4.150347,2.5385523,nan,nan,29
x2_35_1_bc1597,9.046639,3.5148666,2.1902094,nan,nan,0
x2_35_1_bc1598,1.6262565,-5.03059,8.169564,Oligodendrocytes,Olig_1,12
x2_35_1_bc1599,1.1389091,-0.5237468,11.900956,nan,nan,2
x2_35_1_bc1600,-6.276747,4.347223,-0.8412101,nan,nan,30
x2_35_1_bc1601,-2.9094887,0.5625774,3.1562314,nan,nan,6
x2_35_1_bc1602,1.46533,5.1272044,-1.0160077,Interneurons,Int_Pv,14
x2_35_1_bc1603,5.714713,2.931932,8.553452,Oligodendrocytes,OPC_1,10
x2_35_1_bc1604,-1.0747927,11.787906,2.0867083,Astrocytes,Astro,1
x2_35_1_bc1605,9.952696,2.7865484,1.5045415,Microglia,Micro_2,0
x2_35_1_bc1606,-3.5471447,1.2447165,2.5082436,nan,nan,6
x2_35_1_bc1607,10.251066,3.5219412,1.1460029,Microglia,Micro_2,0
x2_35_1_bc1608,0.64518815,14.023312,3.57818,Astrocytes,Astro,1
x2_35_1_bc1609,5.740308,-0.22937319,7.3710012,Oligodendrocytes,Olig_7,19
x2_35_1_bc1610,0.51112086,-2.5298922,-2.0284648,nan,nan,3
x2_35_1_bc1611,5.2709,-3.3967433,6.328363,nan,nan,19
x2_35_1_bc1612,-3.580366,0.5174588,3.1645286,nan,nan,6
x2_35_1_bc1613,9.111466,3.4531832,2.1337125,Microglia,Micro_2,0
x2_35_1_bc1614,1.1629589,-2.0295434,10.713332,Oligodendrocytes,Olig_2,13
x2_35_1_bc1615,-4.152471,0.80796075,3.1072686,nan,nan,6
x2_35_1_bc1616,-3.578144,0.82260215,3.569137,nan,nan,6
x2_35_1_bc1617,-3.683704,0.6421841,1.9698837,nan,nan,6
x2_35_1_bc1618,1.0196571,0.22374903,11.784946,Oligodendrocytes,Olig_4,2
x2_35_1_bc1619,-3.5525477,0.80785114,2.7974572,nan,nan,6
x2_35_1_bc1620,-4.1661086,0.91404516,2.822334,nan,nan,6
x2_35_1_bc1621,10.567977,3.0013068,0.70312244,Microglia,Micro_2,0
x2_35_1_bc1622,-0.99684274,11.156974,1.7480519,Astrocytes,Astro,21
x2_35_1_bc1623,-4.113801,0.7298504,3.4593616,nan,nan,6
x2_35_1_bc1624,2.12988,5.8685308,-1.1819903,Interneurons,Int_Npy,14
x2_35_1_bc1625,-3.639125,0.88843024,3.1050184,nan,nan,6
x2_35_1_bc1626,1.061189,1.1447436,12.755516,Oligodendrocytes,Olig_4,2
x2_35_1_bc1627,-1.0970027,6.632491,3.9667637,Endothelial_SmoothMuscle,Endo_1,4
x2_35_1_bc1628,1.2020031,-0.61442184,12.001692,nan,nan,2
x2_35_1_bc1629,-3.995629,0.5718738,2.9079778,nan,nan,6
x2_35_1_bc1630,-3.9683967,0.9026142,3.053137,nan,nan,6
x2_35_1_bc1631,-3.0465746,0.5261292,3.1054695,nan,nan,6
x2_35_1_bc1632,10.683671,3.3731642,0.3012128,Microglia,Micro_2,0
x2_35_1_bc1633,9.929467,2.8507636,1.3390372,Microglia,Micro_2,0
x2_35_1_bc1634,0.78112566,13.38981,3.9721925,Astrocytes,Astro,1
x2_35_1_bc1635,9.8448,2.2073958,1.4048878,Microglia,Micro_2,0
x2_35_1_bc1636,0.01812591,13.032362,2.2499661,Astrocytes,Astro,1
x2_35_1_bc1637,5.153797,2.9884856,7.194335,Oligodendrocytes,OPC_2,10
x2_35_1_bc1638,-3.4603333,1.0201943,2.405092,nan,nan,6
x2_35_1_bc1639,-0.7425109,13.388194,3.9330392,Astrocytes,Astro,1
x2_35_1_bc1640,10.826477,1.1793325,2.8779395,Microglia,Micro_1,0
x2_35_1_bc1641,-3.7347822,0.77937293,2.959122,nan,nan,6
x2_35_1_bc1642,-3.7604816,0.8527334,3.4394922,nan,nan,6
x2_35_1_bc1643,-2.9412105,2.2198987,3.583658,nan,nan,6
x2_35_1_bc1644,0.5384733,13.259021,4.2323556,Astrocytes,Astro,1
x2_35_1_bc1645,-2.8355453,0.5773527,1.8087484,nan,nan,6
x2_35_1_bc1646,10.0651655,3.6770785,0.82508576,Microglia,Micro_2,0
x2_35_1_bc1647,0.7508676,0.9801344,12.528418,Oligodendrocytes,Olig_4,2
x2_35_1_bc1648,-3.3819053,0.6753251,3.125009,nan,nan,6
x2_35_1_bc1649,-3.9294245,0.55502975,3.4582665,nan,nan,6
x2_35_1_bc1650,1.7167717,0.18251494,12.1111355,Oligodendrocytes,Olig_4,2
x2_35_1_bc1651,1.4406154,1.3426572,12.788418,Oligodendrocytes,Olig_4,2
x2_35_1_bc1652,-2.4833524,0.28809962,1.4067168,nan,nan,6
x2_35_1_bc1653,-4.160867,0.8895434,2.8608394,nan,nan,6
x2_35_1_bc1654,-3.5025709,0.93368065,2.6561296,nan,nan,6
x2_35_1_bc1655,10.066937,3.964659,1.6037827,Microglia,Micro_2,0
x2_35_1_bc1656,-3.744699,0.84287924,2.5396776,nan,nan,6
x2_35_1_bc1657,-0.6234022,12.90767,3.3194454,Astrocytes,Astro,1
x2_35_1_bc1658,-0.41506436,12.743129,3.961247,Astrocytes,Astro,1
x2_35_1_bc1659,1.4203142,0.9808271,12.702834,Oligodendrocytes,Olig_4,2
x2_35_1_bc1660,1.6390984,12.961359,3.051656,Astrocytes,Astro,1
x2_35_1_bc1661,-0.5608178,-2.7087426,-2.8237891,nan,nan,7
x2_35_1_bc1662,3.2143335,0.121481895,8.164927,nan,nan,17
x2_35_1_bc1663,-3.890949,0.7955512,3.3060865,nan,nan,6
x2_35_1_bc1664,1.0656514,0.45944458,11.4579525,Oligodendrocytes,Olig_4,2
x2_35_1_bc1665,9.46867,4.308817,1.6912894,Microglia,Micro_2,0
x2_35_1_bc1666,-1.358165,0.64455503,11.42714,Oligodendrocytes,Olig_3,17
x2_35_1_bc1667,5.8775034,3.001898,8.107784,Oligodendrocytes,OPC_1,10
x2_35_1_bc1668,-1.0906829,7.031906,6.335751,Endothelial_SmoothMuscle,Endo_1,4
x2_35_1_bc1669,0.34662467,14.217776,2.9485083,Astrocytes,Astro,1
x2_35_1_bc1670,-0.6076428,13.362757,4.45567,Astrocytes,Astro,1
x2_35_1_bc1671,5.793984,-0.015323439,7.506025,Oligodendrocytes,Olig_7,19
x2_35_1_bc1672,5.632875,-0.43468666,7.12247,Oligodendrocytes,Olig_7,19
x2_35_1_bc1673,-1.3607593,12.958718,4.4598823,Astrocytes,Astro,1
x2_35_1_bc1674,-3.9027095,0.6937738,2.320029,nan,nan,6
x2_35_1_bc1675,-3.194692,0.61358345,2.7199898,nan,nan,6
x2_35_1_bc1676,5.520476,3.1245463,6.8884883,Oligodendrocytes,OPC_2,10
x2_35_1_bc1677,-3.5049598,0.8754897,2.5003736,nan,nan,6
x2_35_1_bc1678,5.9197416,3.2102928,8.460257,Oligodendrocytes,OPC_1,10
x2_35_1_bc1679,-2.9258623,0.72969455,1.7940104,nan,nan,6
x2_35_1_bc1680,-3.9028797,0.8056948,2.8584492,nan,nan,6
x2_35_1_bc1681,-3.6902466,0.8064003,2.4393294,nan,nan,6
x2_35_1_bc1682,-3.5521214,0.9298689,3.2592278,nan,nan,6
x2_35_1_bc1683,-3.8275576,0.773582,3.325684,nan,nan,6
x2_35_1_bc1684,5.9114795,-1.7453704,7.0964227,Oligodendrocytes,Olig_7,19
x2_35_1_bc1685,-3.356115,0.7069751,2.23908,nan,nan,6
x2_35_1_bc1686,-0.89003927,-2.83668,-3.214904,nan,nan,7
x2_35_1_bc1687,-2.092782,0.19596156,1.4894797,nan,nan,6
x2_35_1_bc1688,-5.292133,7.8360834,3.2076485,nan,nan,15
x2_35_1_bc1689,0.60349226,6.4363937,3.7386277,nan,nan,18
x2_35_1_bc1690,-4.1614466,0.528627,3.4122088,nan,nan,6
x2_35_1_bc1691,1.6202117,1.2279474,11.830174,Oligodendrocytes,Olig_4,2
x2_35_1_bc1692,-0.41623914,-2.053552,-2.8274758,nan,nan,11
x2_35_1_bc1693,10.887229,3.1533766,0.6707309,Microglia,Micro_2,0
x2_35_1_bc1694,0.6275499,13.650553,2.8160932,Astrocytes,Astro,1
x2_35_1_bc1695,-3.8100836,0.6750653,3.3612556,nan,nan,6
x2_35_1_bc1696,-0.4642488,13.190598,4.0985556,Astrocytes,Astro,1
x2_35_1_bc1697,-1.176323,-1.0839068,-2.1883056,nan,nan,11
x2_35_1_bc1698,-3.54759,1.7301339,3.4140577,nan,nan,6
x2_35_1_bc1699,1.6954741,-0.11667252,12.317582,Oligodendrocytes,Olig_4,2
x2_35_1_bc1700,8.107223,4.3989162,2.5144744,nan,nan,29
x2_35_1_bc1701,-3.7559671,0.5874638,3.4846294,nan,nan,6
x2_35_1_bc1702,-0.8837929,12.449031,2.5689192,Astrocytes,Astro,1
x2_35_1_bc1703,-3.9991949,0.76119137,3.0935564,nan,nan,6
x2_35_1_bc1704,-3.512761,0.7618362,3.0058105,nan,nan,6
x2_35_1_bc1705,-3.721336,1.1623058,3.131097,nan,nan,6
x2_35_1_bc1706,1.0683737,6.419178,4.652304,Endothelial_SmoothMuscle,SM_2,18
x2_35_1_bc1707,-3.9293125,0.89483535,2.958136,nan,nan,6
x2_35_1_bc1708,0.91596997,0.8303804,12.273733,Oligodendrocytes,Olig_4,2
x2_35_1_bc1709,-0.74083644,6.21607,3.688409,Endothelial_SmoothMuscle,Endo_1,4
x2_35_1_bc1710,-3.7750452,0.8703321,2.5963876,nan,nan,6
x2_35_1_bc1711,5.893249,-2.1925397,6.8643956,Oligodendrocytes,Olig_7,19
x2_35_1_bc1712,1.339616,13.968416,3.3414927,Astrocytes,Astro,1
x2_35_1_bc1713,0.64440024,6.4334474,3.7175581,Endothelial_SmoothMuscle,Endo_1,18
x2_35_1_bc1714,-1.9884105,0.18407272,1.1286192,nan,nan,6
x2_35_1_bc1715,-0.13112988,13.266558,3.91905,Astrocytes,Astro,1
x2_35_1_bc1716,0.0714545,0.6020866,11.988882,nan,nan,2
x2_35_1_bc1717,0.45632985,13.427567,3.9355612,Astrocytes,Astro,1
x2_35_1_bc1718,1.1274165,0.91621387,12.798927,Oligodendrocytes,Olig_4,2
x2_35_1_bc1719,5.976627,5.346379,2.4941366,nan,nan,29
x2_35_1_bc1720,-3.6115618,0.7532462,2.4058335,nan,nan,6
x2_35_1_bc1721,-3.9560778,0.5651211,3.2392604,nan,nan,6
x2_35_1_bc1722,0.047461092,1.9922122,9.649004,nan,nan,32
x2_35_1_bc1723,7.199119,6.498382,9.173888,Macrophages,Macrophage,22
x2_35_1_bc1724,-3.5583801,0.8822976,2.365189,nan,nan,6
x2_35_1_bc1725,10.487964,3.1209562,0.3815511,Microglia,Micro_2,0
x2_35_1_bc1726,-3.6432934,1.2289078,3.2200072,nan,nan,6
x2_35_1_bc1727,10.943983,3.2724307,1.936178,Microglia,Micro_2,0
x2_35_1_bc1728,-1.4368948,0.8736643,11.084715,Oligodendrocytes,Olig_3,17
x2_35_1_bc1729,-3.7828705,1.4875458,3.3466992,nan,nan,6
x2_35_1_bc1730,-1.2307762,7.0945816,5.7889886,Endothelial_SmoothMuscle,Endo_1,4
x2_35_1_bc1731,1.2658446,0.8362173,12.582138,Oligodendrocytes,Olig_4,2
x2_35_1_bc1732,-3.8356657,1.3369346,3.0767086,nan,nan,6
x2_35_1_bc1733,1.1460027,0.98101616,12.096327,nan,nan,2
x2_35_1_bc1734,10.68475,3.36357,1.208161,Microglia,Micro_2,0
x2_35_1_bc1735,-1.1971921,7.249922,6.189236,Endothelial_SmoothMuscle,Endo_1,4
x2_35_1_bc1736,-3.8138824,0.67372435,3.1337144,nan,nan,6
x2_35_1_bc1737,-3.878274,0.8214392,3.1561196,nan,nan,6
x2_35_1_bc1738,9.723043,3.0421371,1.4552479,Microglia,Micro_2,0
x2_35_1_bc1739,-0.8370658,7.0794864,5.99309,Endothelial_SmoothMuscle,Endo_1,4
x2_35_1_bc1740,-3.381783,0.6436889,3.1269932,nan,nan,6
x2_35_1_bc1741,-0.51633173,-0.021857446,-2.0743105,nan,nan,11
x2_35_1_bc1742,1.8553727,13.43822,3.723329,Astrocytes,Astro,1
x2_35_1_bc1743,-1.0289108,0.657943,11.677523,nan,nan,17
x2_35_1_bc1744,-0.46748275,-2.582375,-3.3633392,nan,nan,7
x2_35_1_bc1745,9.643282,3.3215222,2.4261944,nan,nan,0
x2_35_1_bc1746,-0.9907314,11.103708,1.5905832,Astrocytes,Astro,21
x2_35_1_bc1747,0.122020945,13.6859665,2.606725,Astrocytes,Astro,1
x2_35_1_bc1748,0.47730002,0.91230935,11.795836,Oligodendrocytes,Olig_4,2
x2_35_1_bc1749,0.8981693,-3.7918437,0.03930399,nan,nan,8
x2_35_1_bc1750,-3.7467737,0.8069916,2.6432402,nan,nan,6
x2_35_1_bc1751,-3.286528,0.6827957,2.5858564,nan,nan,6
x2_35_1_bc1752,1.0280383,6.1888943,3.1317494,Endothelial_SmoothMuscle,SM_1,18
x2_35_1_bc1753,-3.7071667,1.0061609,3.2991974,nan,nan,6
x2_35_1_bc1754,-0.9627655,0.75390184,11.784905,Oligodendrocytes,Olig_3,17
x2_35_1_bc1755,1.4332756,-1.6830881,11.551,Oligodendrocytes,Olig_2,13
x2_35_1_bc1756,2.0208101,4.502956,4.459907,nan,nan,33
x2_35_1_bc1757,0.7690241,13.041004,4.055668,Astrocytes,Astro,1
x2_35_1_bc1758,-3.1750813,1.8673025,3.4738524,nan,nan,6
x2_35_1_bc1759,-4.2267513,0.8293768,2.8872485,nan,nan,6
x2_35_1_bc1760,-2.5942426,0.43713173,1.5635055,nan,nan,6
x2_35_1_bc1761,-3.4673676,0.9110817,3.3827736,nan,nan,6
x2_35_1_bc1762,0.78332925,13.869585,3.633772,Astrocytes,Astro,1
x2_35_1_bc1763,10.277911,0.991733,2.9610121,Microglia,Micro_1,0
x2_35_1_bc1764,-2.7503254,0.726885,1.8297619,nan,nan,6
x2_35_1_bc1765,1.3014201,5.5758705,-0.78928614,Interneurons,Int_Sst_2,14
x2_35_1_bc1766,-4.061837,0.91716856,3.0782764,nan,nan,6
x2_35_1_bc1767,10.999176,3.451127,1.2728869,Microglia,Micro_2,0
x2_35_1_bc1768,-0.9111533,6.359827,4.439071,Endothelial_SmoothMuscle,Endo_1,4
x2_35_1_bc1769,0.223993,12.705305,4.0678368,Astrocytes,Astro,1
x2_35_1_bc1770,-0.17933883,8.868682,3.8049,nan,nan,34
x2_35_1_bc1771,-0.70569986,13.3283,3.4424868,Astrocytes,Astro,1
x2_35_1_bc1772,-3.8962872,0.7052891,2.4838672,nan,nan,6
x2_35_1_bc1773,-1.4229145,6.762687,4.9701376,Endothelial_SmoothMuscle,Endo_1,4
x2_35_1_bc1774,5.254127,2.9858546,8.430391,Oligodendrocytes,OPC_1,10
x2_35_1_bc1775,5.4312463,3.0941446,8.775727,Oligodendrocytes,OPC_1,10
x2_35_1_bc1776,1.6258502,12.999126,3.5414116,Astrocytes,Astro,1
x2_35_1_bc1777,-0.72409797,12.944762,2.9542036,Astrocytes,Astro,1
x2_35_1_bc1778,-3.5255363,0.94998175,2.7675033,nan,nan,6
x2_35_1_bc1779,0.9564821,13.680237,3.441266,Astrocytes,Astro,1
x2_35_1_bc1780,-3.5118835,0.77198124,2.953719,nan,nan,6
x2_35_1_bc1781,1.0384266,0.5719809,12.452043,nan,nan,2
x2_35_1_bc1782,9.731475,3.5097315,1.36465,nan,nan,0
x2_35_1_bc1783,-0.5174464,12.9448185,2.4025862,Astrocytes,Astro,1
